Name,Code,Market,Marcap
대원화성,024890,KOSPI,999900000000
E1,017940,KOSPI,999900000000
SK가스,018670,KOSPI,999900000000
다우기술,023590,KOSPI,999900000000
영보화학,014440,KOSPI,999900000000
SKC,011790,KOSPI,999900000000
한국주강,025890,KOSPI,999900000000
디와이덕양,024900,KOSPI,999900000000
에쓰씨엔지니어링,023960,KOSPI,999900000000
인지컨트롤스,023800,KOSPI,999900000000
경동인베스트,012320,KOSPI,999900000000
아이티센씨티에스,031820,KOSPI,999900000000
에스제이엠홀딩스,025530,KOSPI,999900000000
SK하이닉스,000660,KOSPI,999900000000
INVENI,015360,KOSPI,999900000000
MH에탄올,023150,KOSPI,999900000000
동남합성,023450,KOSPI,999900000000
삼성E&A,028050,KOSPI,999900000000
신도리코,029530,KOSPI,999900000000
온타이드,005320,KOSPI,999900000000
퍼시스,016800,KOSPI,999900000000
WISCOM,024070,KOSPI,999900000000
동원수산,030720,KOSPI,999900000000
미래산업,025560,KOSPI,999900000000
다올투자증권,030210,KOSPI,999900000000
HDC,012630,KOSPI,999900000000
광전자,017900,KOSPI,999900000000
한국단자공업,025540,KOSPI,999900000000
디아이,003160,KOSPI,999900000000
신성이엔지,011930,KOSPI,999900000000
티에이치엔,019180,KOSPI,999900000000
한온시스템,018880,KOSPI,999900000000
블루산업개발,006740,KOSPI,999900000000
세원정공,021820,KOSPI,999900000000
유니온,000910,KOSPI,999900000000
키다리스튜디오,020120,KOSPI,999900000000
한국제지,027970,KOSPI,999900000000
한섬,020000,KOSPI,999900000000
현대엘리베이터,017800,KOSPI,999900000000
환인제약,016580,KOSPI,999900000000
계룡건설산업,013580,KOSPI,999900000000
서원,021050,KOSPI,999900000000
에스원,012750,KOSPI,999900000000
태경산업,015890,KOSPI,999900000000
신대양제지,016590,KOSPI,999900000000
와이투솔루션,011690,KOSPI,999900000000
남해화학,025860,KOSPI,999900000000
동원금속,018500,KOSPI,999900000000
성안머티리얼스,011300,KOSPI,999900000000
HMM,011200,KOSPI,999900000000
경인양행,012610,KOSPI,999900000000
풀무원,017810,KOSPI,999900000000
서울도시가스,017390,KOSPI,999900000000
이구산업,025820,KOSPI,999900000000
에넥스,011090,KOSPI,999900000000
에이프로젠,007460,KOSPI,999900000000
차AI헬스케어,025620,KOSPI,999900000000
한국카본,017960,KOSPI,999900000000
KPX케미칼,025000,KOSPI,999900000000
TP,007980,KOSPI,999900000000
에스엠벡셀,010580,KOSPI,999900000000
KC그린홀딩스,009440,KOSPI,999900000000
문배철강,008420,KOSPI,999900000000
웅진,016880,KOSPI,999900000000
HL D&I,014790,KOSPI,999900000000
오뚜기,007310,KOSPI,999900000000
일정실업,008500,KOSPI,999900000000
엘에스일렉트릭,010120,KOSPI,999900000000
대양금속,009190,KOSPI,999900000000
이화산업,000760,KOSPI,999900000000
동원시스템즈,014820,KOSPI,999900000000
삼성중공업,010140,KOSPI,999900000000
모토닉,009680,KOSPI,999900000000
화신,010690,KOSPI,999900000000
삼화페인트공업,000390,KOSPI,999900000000
경동나비엔,009450,KOSPI,999900000000
DB,012030,KOSPI,999900000000
SGC에너지,005090,KOSPI,999900000000
대림바스,005750,KOSPI,999900000000
대한해운,005880,KOSPI,999900000000
휴니드테크놀러지스,005870,KOSPI,999900000000
수산세보틱스,017550,KOSPI,999900000000
롯데케미칼,011170,KOSPI,999900000000
세아베스틸지주,001430,KOSPI,999900000000
호텔신라,008770,KOSPI,999900000000
태경비케이,014580,KOSPI,999900000000
화승코퍼레이션,013520,KOSPI,999900000000
신흥,004080,KOSPI,999900000000
화승인더스트리,006060,KOSPI,999900000000
극동유화,014530,KOSPI,999900000000
고려산업,002140,KOSPI,999900000000
대현,016090,KOSPI,999900000000
케이비아이동국실업,001620,KOSPI,999900000000
광명전기,017040,KOSPI,999900000000
부산산업,011390,KOSPI,999900000000
STX,011810,KOSPI,999900000000
고려아연,010130,KOSPI,999900000000
팜젠사이언스,004720,KOSPI,999900000000
무림페이퍼,009200,KOSPI,999900000000
현대차증권,001500,KOSPI,999900000000
금비,008870,KOSPI,999900000000
대동전자,008110,KOSPI,999900000000
원림,005820,KOSPI,999900000000
서흥,008490,KOSPI,999900000000
성문전자,014910,KOSPI,999900000000
HLB글로벌,003580,KOSPI,999900000000
일진홀딩스,015860,KOSPI,999900000000
대영포장,014160,KOSPI,999900000000
영화금속,012280,KOSPI,999900000000
신풍제약,019170,KOSPI,999900000000
동성제약,002210,KOSPI,999900000000
아센디오,012170,KOSPI,999900000000
