Name,Code,Market,Marcap
아이티엠반도체,084850,KOSDAQ,999900000000
일승,333430,KOSDAQ,999900000000
미디어젠,279600,KOSDAQ,999900000000
LS티라유텍,322180,KOSDAQ,999900000000
모코엠시스,333050,KOSDAQ,999900000000
밸로프,331520,KOSDAQ,999900000000
캐리소프트,317530,KOSDAQ,999900000000
케이엔제이,272110,KOSDAQ,999900000000
엔바이오니아,317870,KOSDAQ,999900000000
팜스빌,318010,KOSDAQ,999900000000
라온피플,300120,KOSDAQ,999900000000
아톤,158430,KOSDAQ,999900000000
녹십자웰빙,234690,KOSDAQ,999900000000
누보,332290,KOSDAQ,999900000000
포커스에이아이,331380,KOSDAQ,999900000000
올리패스,244460,KOSDAQ,999900000000
라닉스,317120,KOSDAQ,999900000000
한울반도체,320000,KOSDAQ,999900000000
한독크린텍,256150,KOSDAQ,999900000000
네오크레마,311390,KOSDAQ,999900000000
마니커에프앤지,195500,KOSDAQ,999900000000
솔트웨어,328380,KOSDAQ,999900000000
나노실리칸첨단소재,286750,KOSDAQ,999900000000
에스피시스템스,317830,KOSDAQ,999900000000
레이,228670,KOSDAQ,999900000000
그린플러스,186230,KOSDAQ,999900000000
코윈테크,282880,KOSDAQ,999900000000
덕산테코피아,317330,KOSDAQ,999900000000
KBG,318000,KOSDAQ,999900000000
엑스페릭스,317770,KOSDAQ,999900000000
세경하이테크,148150,KOSDAQ,999900000000
캐리,313760,KOSDAQ,999900000000
대모,317850,KOSDAQ,999900000000
에이스토리,241840,KOSDAQ,999900000000
플리토,300080,KOSDAQ,999900000000
헥토파이낸셜,234340,KOSDAQ,999900000000
아이스크림에듀,289010,KOSDAQ,999900000000
펌텍코리아,251970,KOSDAQ,999900000000
에이에프더블류,312610,KOSDAQ,999900000000
태성,323280,KOSDAQ,999900000000
압타바이오,293780,KOSDAQ,999900000000
형지글로벌,308100,KOSDAQ,999900000000
마이크로디지탈,305090,KOSDAQ,999900000000
코퍼스코리아,322780,KOSDAQ,999900000000
프로이천,321260,KOSDAQ,999900000000
수젠텍,253840,KOSDAQ,999900000000
컴퍼니케이,307930,KOSDAQ,999900000000
피에스케이,319660,KOSDAQ,999900000000
현대무벡스,319400,KOSDAQ,999900000000
TS트릴리온,317240,KOSDAQ,999900000000
아모그린텍,125210,KOSDAQ,999900000000
지노믹트리,228760,KOSDAQ,999900000000
이지케어텍,099750,KOSDAQ,999900000000
미래에셋벤처투자,100790,KOSDAQ,999900000000
에코프로비엠,247540,KOSDAQ,999900000000
셀리드,299660,KOSDAQ,999900000000
천보,278280,KOSDAQ,999900000000
SCL사이언스,246960,KOSDAQ,999900000000
노랑풍선,104620,KOSDAQ,999900000000
웹케시,053580,KOSDAQ,999900000000
비피도,238200,KOSDAQ,999900000000
유틸렉스,263050,KOSDAQ,999900000000
디케이티,290550,KOSDAQ,999900000000
아이엘,307180,KOSDAQ,999900000000
애니플러스,310200,KOSDAQ,999900000000
디와이씨,310870,KOSDAQ,999900000000
위지윅스튜디오,299900,KOSDAQ,999900000000
조이웍스앤코,309930,KOSDAQ,999900000000
국전약품,307750,KOSDAQ,999900000000
에이비엘바이오,298380,KOSDAQ,999900000000
머큐리,100590,KOSDAQ,999900000000
전진바이오팜,110020,KOSDAQ,999900000000
뉴트리,270870,KOSDAQ,999900000000
비투엔,307870,KOSDAQ,999900000000
이노메트리,302430,KOSDAQ,999900000000
DH오토리드,290120,KOSDAQ,999900000000
에코캡,128540,KOSDAQ,999900000000
원바이오젠,307280,KOSDAQ,999900000000
윙입푸드,900340,KOSDAQ,999900000000
남화산업,111710,KOSDAQ,999900000000
엠아이텍,179290,KOSDAQ,999900000000
티로보틱스,117730,KOSDAQ,999900000000
네오펙트,290660,KOSDAQ,999900000000
티앤알바이오팹,246710,KOSDAQ,999900000000
디알젬,263690,KOSDAQ,999900000000
싸이토젠,217330,KOSDAQ,999900000000
아주IB투자,027360,KOSDAQ,999900000000
디케이앤디,263020,KOSDAQ,999900000000
프로브잇,227100,KOSDAQ,999900000000
노바렉스,194700,KOSDAQ,999900000000
대보마그네틱,290670,KOSDAQ,999900000000
노바텍,285490,KOSDAQ,999900000000
엘앤씨바이오,290650,KOSDAQ,999900000000
지아이에스,306620,KOSDAQ,999900000000
로보티즈,108490,KOSDAQ,999900000000
옵티팜,153710,KOSDAQ,999900000000
에스퓨얼셀,288620,KOSDAQ,999900000000
나우IB,293580,KOSDAQ,999900000000
푸드나무,290720,KOSDAQ,999900000000
크리스에프앤씨,110790,KOSDAQ,999900000000
더블유에스아이,299170,KOSDAQ,999900000000
한국비티비,219750,KOSDAQ,999900000000
엔피,291230,KOSDAQ,999900000000
피엔티엠에스,257370,KOSDAQ,999900000000
디지캡,197140,KOSDAQ,999900000000
지니틱스,303030,KOSDAQ,999900000000
액트로,290740,KOSDAQ,999900000000
오파스넷,173130,KOSDAQ,999900000000
브이엠,089970,KOSDAQ,999900000000
바이오솔루션,086820,KOSDAQ,999900000000
디아이티,110990,KOSDAQ,999900000000
에스에스알,275630,KOSDAQ,999900000000
휴네시온,290270,KOSDAQ,999900000000
한국유니온제약,080720,KOSDAQ,999900000000
그리티,204020,KOSDAQ,999900000000
알로이스,297570,KOSDAQ,999900000000
올릭스,226950,KOSDAQ,999900000000
아이큐어,175250,KOSDAQ,999900000000
SV인베스트먼트,289080,KOSDAQ,999900000000
EDGC,245620,KOSDAQ,999900000000
카이노스메드,284620,KOSDAQ,999900000000
파워넷,037030,KOSDAQ,999900000000
현대사료,016790,KOSDAQ,999900000000
세종메디칼,258830,KOSDAQ,999900000000
제노레이,122310,KOSDAQ,999900000000
JTC,950170,KOSDAQ,999900000000
네오셈,253590,KOSDAQ,999900000000
케어랩스,263700,KOSDAQ,999900000000
린드먼아시아,277070,KOSDAQ,999900000000
오스테오닉,226400,KOSDAQ,999900000000
엔지켐생명과학,183490,KOSDAQ,999900000000
동구바이오제약,006620,KOSDAQ,999900000000
아시아종묘,154030,KOSDAQ,999900000000
알리코제약,260660,KOSDAQ,999900000000
카페24,042000,KOSDAQ,999900000000
링크제니시스,219420,KOSDAQ,999900000000
배럴,267790,KOSDAQ,999900000000
SG,255220,KOSDAQ,999900000000
씨앤지하이테크,264660,KOSDAQ,999900000000
시스웍,269620,KOSDAQ,999900000000
디바이스,187870,KOSDAQ,999900000000
레이크머티리얼즈,281740,KOSDAQ,999900000000
씨티케이,260930,KOSDAQ,999900000000
메카로,241770,KOSDAQ,999900000000
에스트래픽,234300,KOSDAQ,999900000000
체리부로,066360,KOSDAQ,999900000000
대원,007680,KOSDAQ,999900000000
스튜디오드래곤,253450,KOSDAQ,999900000000
코오롱티슈진,950160,KOSDAQ,999900000000
영화테크,265560,KOSDAQ,999900000000
폴라리스세원,234100,KOSDAQ,999900000000
상신전자,263810,KOSDAQ,999900000000
야스,255440,KOSDAQ,999900000000
인산가,277410,KOSDAQ,999900000000
휴엠앤씨,263920,KOSDAQ,999900000000
신흥에스이씨,243840,KOSDAQ,999900000000
유티아이,179900,KOSDAQ,999900000000
선익시스템,171090,KOSDAQ,999900000000
엠플러스,259630,KOSDAQ,999900000000
앱클론,174900,KOSDAQ,999900000000
펄어비스,263750,KOSDAQ,999900000000
킵스파마,256940,KOSDAQ,999900000000
덕우전자,263600,KOSDAQ,999900000000
앱튼,270520,KOSDAQ,999900000000
케일럼,258610,KOSDAQ,999900000000
알에스오토메이션,140670,KOSDAQ,999900000000
컬러레이,900310,KOSDAQ,999900000000
와이즈버즈,273060,KOSDAQ,999900000000
모트렉스,118990,KOSDAQ,999900000000
데이타솔루션,263800,KOSDAQ,999900000000
지니언스,263860,KOSDAQ,999900000000
디앤씨미디어,263720,KOSDAQ,999900000000
힘스,238490,KOSDAQ,999900000000
브이원텍,251630,KOSDAQ,999900000000
아우딘퓨쳐스,227610,KOSDAQ,999900000000
이녹스첨단소재,272290,KOSDAQ,999900000000
하림지주,003380,KOSDAQ,999900000000
덴티스,261200,KOSDAQ,999900000000
나인테크,267320,KOSDAQ,999900000000
보라티알,250000,KOSDAQ,999900000000
매일유업,267980,KOSDAQ,999900000000
LK삼양,225190,KOSDAQ,999900000000
이랜시스,264850,KOSDAQ,999900000000
필옵틱스,161580,KOSDAQ,999900000000
포인트엔지니어링,256630,KOSDAQ,999900000000
하나머티리얼즈,166090,KOSDAQ,999900000000
소프트캠프,258790,KOSDAQ,999900000000
와이엠티,251370,KOSDAQ,999900000000
AP시스템,265520,KOSDAQ,999900000000
유에스티,263770,KOSDAQ,999900000000
이엘피,063760,KOSDAQ,999900000000
유비쿼스,264450,KOSDAQ,999900000000
서진시스템,178320,KOSDAQ,999900000000
코미코,183300,KOSDAQ,999900000000
아스타,246720,KOSDAQ,999900000000
에스디생명공학,217480,KOSDAQ,999900000000
신신제약,002800,KOSDAQ,999900000000
에프엔에스테크,083500,KOSDAQ,999900000000
모바일어플라이언스,087260,KOSDAQ,999900000000
피씨엘,241820,KOSDAQ,999900000000
서플러스글로벌,140070,KOSDAQ,999900000000
유바이오로직스,206650,KOSDAQ,999900000000
한국비엔씨,256840,KOSDAQ,999900000000
DSC인베스트먼트,241520,KOSDAQ,999900000000
TS인베스트먼트,246690,KOSDAQ,999900000000
피엠티,147760,KOSDAQ,999900000000
HLB펩,196300,KOSDAQ,999900000000
유니온바이오메트릭스,203450,KOSDAQ,999900000000
신라젠,215600,KOSDAQ,999900000000
자비스,254120,KOSDAQ,999900000000
티이엠씨씨엔에스,241790,KOSDAQ,999900000000
퓨쳐켐,220100,KOSDAQ,999900000000
뉴파워프라즈마,144960,KOSDAQ,999900000000
엘앤케이바이오,156100,KOSDAQ,999900000000
핸디소프트,220180,KOSDAQ,999900000000
클리오,237880,KOSDAQ,999900000000
오가닉티코스메틱,900300,KOSDAQ,999900000000
얼라인드,238120,KOSDAQ,999900000000
세화피앤씨,252500,KOSDAQ,999900000000
인크로스,216050,KOSDAQ,999900000000
에이치엘사이언스,239610,KOSDAQ,999900000000
코스메카코리아,241710,KOSDAQ,999900000000
GRT,900290,KOSDAQ,999900000000
인텔리안테크,189300,KOSDAQ,999900000000
에이치시티,072990,KOSDAQ,999900000000
잉글우드랩,950140,KOSDAQ,999900000000
앤디포스,238090,KOSDAQ,999900000000
수산아이앤티,050960,KOSDAQ,999900000000
미투온,201490,KOSDAQ,999900000000
예선테크,250930,KOSDAQ,999900000000
유니테크노,241690,KOSDAQ,999900000000
모비스,250060,KOSDAQ,999900000000
나무기술,242040,KOSDAQ,999900000000
자이글,234920,KOSDAQ,999900000000
헝셩그룹,900270,KOSDAQ,999900000000
에코마케팅,230360,KOSDAQ,999900000000
다산디엠씨,208860,KOSDAQ,999900000000
우리손에프앤지,073560,KOSDAQ,999900000000
알엔티엑스,123010,KOSDAQ,999900000000
모아라이프플러스,142760,KOSDAQ,999900000000
피앤씨테크,237750,KOSDAQ,999900000000
로스웰,900260,KOSDAQ,999900000000
에스티팜,237690,KOSDAQ,999900000000
지씨셀,144510,KOSDAQ,999900000000
알엔투테크놀로지,148250,KOSDAQ,999900000000
이스트에이드,239340,KOSDAQ,999900000000
휴온스,243070,KOSDAQ,999900000000
원익IPS,240810,KOSDAQ,999900000000
레이언스,228850,KOSDAQ,999900000000
동양파일,228340,KOSDAQ,999900000000
팬젠,222110,KOSDAQ,999900000000
AP위성,211270,KOSDAQ,999900000000
비유테크놀러지,230980,KOSDAQ,999900000000
큐리언트,115180,KOSDAQ,999900000000
안트로젠,065660,KOSDAQ,999900000000
슈프리마,236200,KOSDAQ,999900000000
유니트론텍,142210,KOSDAQ,999900000000
크리스탈신소재,900250,KOSDAQ,999900000000
더코디,224060,KOSDAQ,999900000000
에스와이,109610,KOSDAQ,999900000000
사토시홀딩스,223310,KOSDAQ,999900000000
와이씨,232140,KOSDAQ,999900000000
육일씨엔에쓰,191410,KOSDAQ,999900000000
휴젤,145020,KOSDAQ,999900000000
한국맥널티,222980,KOSDAQ,999900000000
덱스터,206560,KOSDAQ,999900000000
아진산업,013310,KOSDAQ,999900000000
HLB제약,047920,KOSDAQ,999900000000
강스템바이오텍,217730,KOSDAQ,999900000000
메가엠디,133750,KOSDAQ,999900000000
HC보광산업,225530,KOSDAQ,999900000000
파크시스템스,140860,KOSDAQ,999900000000
에치에프알,230240,KOSDAQ,999900000000
예스티,122640,KOSDAQ,999900000000
코스맥스엔비티,222040,KOSDAQ,999900000000
멕아이씨에스,058110,KOSDAQ,999900000000
원익피앤이,217820,KOSDAQ,999900000000
하이즈항공,221840,KOSDAQ,999900000000
DXVX,180400,KOSDAQ,999900000000
케이디켐,221980,KOSDAQ,999900000000
네오오토,212560,KOSDAQ,999900000000
엔투텍,227950,KOSDAQ,999900000000
케어젠,214370,KOSDAQ,999900000000
아이진,185490,KOSDAQ,999900000000
나무가,190510,KOSDAQ,999900000000
시지메드텍,056090,KOSDAQ,999900000000
본느,226340,KOSDAQ,999900000000
엔케이맥스,182400,KOSDAQ,999900000000
엑시콘,092870,KOSDAQ,999900000000
케이엠제약,225430,KOSDAQ,999900000000
패션플랫폼,225590,KOSDAQ,999900000000
넥슨게임즈,225570,KOSDAQ,999900000000
제너셈,217190,KOSDAQ,999900000000
타이거일렉,219130,KOSDAQ,999900000000
휴먼테크놀로지,175140,KOSDAQ,999900000000
씨아이에스,222080,KOSDAQ,999900000000
에이텍모빌리티,224110,KOSDAQ,999900000000
웹스,196700,KOSDAQ,999900000000
파인텍,131760,KOSDAQ,999900000000
세토피아,222810,KOSDAQ,999900000000
심텍,222800,KOSDAQ,999900000000
흥국에프엔비,189980,KOSDAQ,999900000000
쎄노텍,222420,KOSDAQ,999900000000
칩스앤미디어,094360,KOSDAQ,999900000000
아시아경제,127710,KOSDAQ,999900000000
아이쓰리시스템,214430,KOSDAQ,999900000000
로지시스,067730,KOSDAQ,999900000000
켐트로스,220260,KOSDAQ,999900000000
파마리서치,214450,KOSDAQ,999900000000
디와이디,219550,KOSDAQ,999900000000
펩트론,087010,KOSDAQ,999900000000
RFHIC,218410,KOSDAQ,999900000000
동운아나텍,094170,KOSDAQ,999900000000
일월지엠엘,178780,KOSDAQ,999900000000
헥토이노베이션,214180,KOSDAQ,999900000000
코아스템켐온,166480,KOSDAQ,999900000000
베셀,177350,KOSDAQ,999900000000
넵튠,217270,KOSDAQ,999900000000
미래생명자원,218150,KOSDAQ,999900000000
싸이맥스,160980,KOSDAQ,999900000000
러셀,217500,KOSDAQ,999900000000
픽셀플러스,087600,KOSDAQ,999900000000
선샤인푸드,217620,KOSDAQ,999900000000
HLB제넥스,187420,KOSDAQ,999900000000
우정바이오,215380,KOSDAQ,999900000000
토박스코리아,215480,KOSDAQ,999900000000
이노인스트루먼트,215790,KOSDAQ,999900000000
우리산업,215360,KOSDAQ,999900000000
메가스터디교육,215200,KOSDAQ,999900000000
솔디펜스,215090,KOSDAQ,999900000000
로보로보,215100,KOSDAQ,999900000000
디알텍,214680,KOSDAQ,999900000000
에이비프로바이오,195990,KOSDAQ,999900000000
골프존,215000,KOSDAQ,999900000000
클래시스,214150,KOSDAQ,999900000000
FSN,214270,KOSDAQ,999900000000
포시에스,189690,KOSDAQ,999900000000
덕산네오룩스,213420,KOSDAQ,999900000000
국일신동,060480,KOSDAQ,999900000000
링크드,193250,KOSDAQ,999900000000
바디텍메드,206640,KOSDAQ,999900000000
스튜디오산타클로스,204630,KOSDAQ,999900000000
썸에이지,208640,KOSDAQ,999900000000
에이팩트,200470,KOSDAQ,999900000000
휴메딕스,200670,KOSDAQ,999900000000
서전기전,189860,KOSDAQ,999900000000
아스트,067390,KOSDAQ,999900000000
오킨스전자,080580,KOSDAQ,999900000000
지란지교시큐리티,208350,KOSDAQ,999900000000
포톤,208710,KOSDAQ,999900000000
NEW,160550,KOSDAQ,999900000000
아이티센글로벌,124500,KOSDAQ,999900000000
녹십자엠에스,142280,KOSDAQ,999900000000
디티앤씨,187220,KOSDAQ,999900000000
셀바스헬스케어,208370,KOSDAQ,999900000000
정다운,208140,KOSDAQ,999900000000
하이로닉,149980,KOSDAQ,999900000000
랩지노믹스,084650,KOSDAQ,999900000000
에이디테크놀로지,200710,KOSDAQ,999900000000
비씨월드제약,200780,KOSDAQ,999900000000
미스터블루,207760,KOSDAQ,999900000000
알테오젠,196170,KOSDAQ,999900000000
베노티앤알,206400,KOSDAQ,999900000000
대창스틸,140520,KOSDAQ,999900000000
에프엔씨엔터,173940,KOSDAQ,999900000000
휴마시스,205470,KOSDAQ,999900000000
텔콘RF제약,200230,KOSDAQ,999900000000
지엘팜텍,204840,KOSDAQ,999900000000
글로벌텍스프리,204620,KOSDAQ,999900000000
디에이테크놀로지,196490,KOSDAQ,999900000000
넥써쓰,205500,KOSDAQ,999900000000
엑셈,205100,KOSDAQ,999900000000
테고사이언스,191420,KOSDAQ,999900000000
슈피겐코리아,192440,KOSDAQ,999900000000
영우디에스피,143540,KOSDAQ,999900000000
드림시큐리티,203650,KOSDAQ,999900000000
메디아나,041920,KOSDAQ,999900000000
데브시스터즈,194480,KOSDAQ,999900000000
아크솔루션스,203690,KOSDAQ,999900000000
오늘이엔엠,192410,KOSDAQ,999900000000
강동씨앤엘,198440,KOSDAQ,999900000000
신화콘텍,187270,KOSDAQ,999900000000
파버나인,177830,KOSDAQ,999900000000
덕신이피씨,090410,KOSDAQ,999900000000
창해에탄올,004650,KOSDAQ,999900000000
윈하이텍,192390,KOSDAQ,999900000000
아진엑스텍,059120,KOSDAQ,999900000000
콜마비앤에이치,200130,KOSDAQ,999900000000
엣지파운드리,105550,KOSDAQ,999900000000
코아시아씨엠,196450,KOSDAQ,999900000000
캐스텍코리아,071850,KOSDAQ,999900000000
나노,187790,KOSDAQ,999900000000
케이사인,192250,KOSDAQ,999900000000
오이솔루션,138080,KOSDAQ,999900000000
한국정보인증,053300,KOSDAQ,999900000000
다산솔루에타,154040,KOSDAQ,999900000000
현대이지웰,090850,KOSDAQ,999900000000
SGA솔루션즈,184230,KOSDAQ,999900000000
기가레인,049080,KOSDAQ,999900000000
알티캐스트,085810,KOSDAQ,999900000000
현대공업,170030,KOSDAQ,999900000000
엔브이에이치코리아,067570,KOSDAQ,999900000000
탑코미디어,134580,KOSDAQ,999900000000
큐브엔터,182360,KOSDAQ,999900000000
라이온켐텍,171120,KOSDAQ,999900000000
램테크놀러지,171010,KOSDAQ,999900000000
앤로보틱스,138360,KOSDAQ,999900000000
해성옵틱스,076610,KOSDAQ,999900000000
내츄럴엔도텍,168330,KOSDAQ,999900000000
두산테스나,131970,KOSDAQ,999900000000
파수,150900,KOSDAQ,999900000000
엘티씨,170920,KOSDAQ,999900000000
지엔씨에너지,119850,KOSDAQ,999900000000
아미코젠,092040,KOSDAQ,999900000000
GH신소재,130500,KOSDAQ,999900000000
파이오링크,170790,KOSDAQ,999900000000
KG에코솔루션,151860,KOSDAQ,999900000000
KT나스미디어,089600,KOSDAQ,999900000000
엑세스바이오,950130,KOSDAQ,999900000000
리가켐바이오,141080,KOSDAQ,999900000000
윈팩,097800,KOSDAQ,999900000000
코렌텍,104540,KOSDAQ,999900000000
제로투세븐,159580,KOSDAQ,999900000000
한솔아이원스,114810,KOSDAQ,999900000000
우리이앤엘,153490,KOSDAQ,999900000000
아이센스,099190,KOSDAQ,999900000000
에코글로우,159910,KOSDAQ,999900000000
우리로,046970,KOSDAQ,999900000000
디젠스,113810,KOSDAQ,999900000000
와이엠씨,155650,KOSDAQ,999900000000
아바텍,149950,KOSDAQ,999900000000
코이즈,121850,KOSDAQ,999900000000
네이블,153460,KOSDAQ,999900000000
노블엠앤비,106520,KOSDAQ,999900000000
피엔티,137400,KOSDAQ,999900000000
비아트론,141000,KOSDAQ,999900000000
빛샘전자,072950,KOSDAQ,999900000000
사람인,143240,KOSDAQ,999900000000
제룡산업,147830,KOSDAQ,999900000000
남화토건,091590,KOSDAQ,999900000000
메지온,140410,KOSDAQ,999900000000
원익머트리얼즈,104830,KOSDAQ,999900000000
제이에스링크,127120,KOSDAQ,999900000000
나이스디앤비,130580,KOSDAQ,999900000000
시큐브,131090,KOSDAQ,999900000000
서암기계공업,100660,KOSDAQ,999900000000
씨유메디칼,115480,KOSDAQ,999900000000
키네마스터,139670,KOSDAQ,999900000000
비덴트,121800,KOSDAQ,999900000000
신진에스엠,138070,KOSDAQ,999900000000
이엠넷,123570,KOSDAQ,999900000000
와이지엔터테인먼트,122870,KOSDAQ,999900000000
테크윙,089030,KOSDAQ,999900000000
씨큐브,101240,KOSDAQ,999900000000
에스엠코어,007820,KOSDAQ,999900000000
씨엔플러스,115530,KOSDAQ,999900000000
로보스타,090360,KOSDAQ,999900000000
대한과학,131220,KOSDAQ,999900000000
아이디스,143160,KOSDAQ,999900000000
제이씨케미칼,137950,KOSDAQ,999900000000
아이씨디,040910,KOSDAQ,999900000000
제닉,123330,KOSDAQ,999900000000
BF랩스,139050,KOSDAQ,999900000000
상아프론테크,089980,KOSDAQ,999900000000
나이벡,138610,KOSDAQ,999900000000
옵티시스,109080,KOSDAQ,999900000000
대양전기공업,108380,KOSDAQ,999900000000
서연탑메탈,019770,KOSDAQ,999900000000
넥스트아이,137940,KOSDAQ,999900000000
티엔엔터테인먼트,131100,KOSDAQ,999900000000
KX,122450,KOSDAQ,999900000000
골프존홀딩스,121440,KOSDAQ,999900000000
윈스테크넷,136540,KOSDAQ,999900000000
하림,136480,KOSDAQ,999900000000
이퓨쳐,134060,KOSDAQ,999900000000
티케이케미칼,104480,KOSDAQ,999900000000
부스타,008470,KOSDAQ,999900000000
나노신소재,121600,KOSDAQ,999900000000
케이아이엔엑스,093320,KOSDAQ,999900000000
티피씨글로벌,130740,KOSDAQ,999900000000
LB세미콘,061970,KOSDAQ,999900000000
딜리,131180,KOSDAQ,999900000000
제이엔케이글로벌,126880,KOSDAQ,999900000000
블루콤,033560,KOSDAQ,999900000000
인트론바이오,048530,KOSDAQ,999900000000
알서포트,131370,KOSDAQ,999900000000
인텍플러스,064290,KOSDAQ,999900000000
티에스이,131290,KOSDAQ,999900000000
이브이첨단소재,131400,KOSDAQ,999900000000
대정화금,120240,KOSDAQ,999900000000
피제이메탈,128660,KOSDAQ,999900000000
옵투스제약,131030,KOSDAQ,999900000000
에이루트,096690,KOSDAQ,999900000000
티비씨,033830,KOSDAQ,999900000000
시그네틱스,033170,KOSDAQ,999900000000
한국전자인증,041460,KOSDAQ,999900000000
BGF에코머티리얼즈,126600,KOSDAQ,999900000000
디케이락,105740,KOSDAQ,999900000000
위메이드플레이,123420,KOSDAQ,999900000000
아나패스,123860,KOSDAQ,999900000000
KNN,058400,KOSDAQ,999900000000
누리플랜,069140,KOSDAQ,999900000000
아이텍,119830,KOSDAQ,999900000000
인화정공,101930,KOSDAQ,999900000000
셀피글로벌,068940,KOSDAQ,999900000000
뉴온,123840,KOSDAQ,999900000000
알파칩스,117670,KOSDAQ,999900000000
포메탈,119500,KOSDAQ,999900000000
다원시스,068240,KOSDAQ,999900000000
씨젠,096530,KOSDAQ,999900000000
와이솔,122990,KOSDAQ,999900000000
하이비젼시스템,126700,KOSDAQ,999900000000
화신정공,126640,KOSDAQ,999900000000
코리아에프티,123410,KOSDAQ,999900000000
엠에스오토텍,123040,KOSDAQ,999900000000
이글루,067920,KOSDAQ,999900000000
인터로조,119610,KOSDAQ,999900000000
하이텍팜,106190,KOSDAQ,999900000000
에스디시스템,121890,KOSDAQ,999900000000
알톤,123750,KOSDAQ,999900000000
유비벨록스,089850,KOSDAQ,999900000000
오르비텍,046120,KOSDAQ,999900000000
엑스큐어,070300,KOSDAQ,999900000000
투비소프트,079970,KOSDAQ,999900000000
인피니트헬스케어,071200,KOSDAQ,999900000000
서진오토모티브,122690,KOSDAQ,999900000000
인지소프트,100030,KOSDAQ,999900000000
이스트아시아홀딩스,900110,KOSDAQ,999900000000
애머릿지,900100,KOSDAQ,999900000000
케이씨에스,115500,KOSDAQ,999900000000
씨엑스아이,900120,KOSDAQ,999900000000
HLB테라퓨틱스,115450,KOSDAQ,999900000000
삼기,122350,KOSDAQ,999900000000
이미지스,115610,KOSDAQ,999900000000
인포바인,115310,KOSDAQ,999900000000
케이이엠텍,106080,KOSDAQ,999900000000
모베이스,101330,KOSDAQ,999900000000
스타플렉스,115570,KOSDAQ,999900000000
우리넷,115440,KOSDAQ,999900000000
아세아텍,050860,KOSDAQ,999900000000
폴라리스우노,114630,KOSDAQ,999900000000
코디,080530,KOSDAQ,999900000000
글로벌에스엠,900070,KOSDAQ,999900000000
DGI,099520,KOSDAQ,999900000000
그린생명과학,114450,KOSDAQ,999900000000
디와이피엔에프,104460,KOSDAQ,999900000000
위메이드,112040,KOSDAQ,999900000000
셀바스AI,108860,KOSDAQ,999900000000
이원컴포텍,088290,KOSDAQ,999900000000
강원에너지,114190,KOSDAQ,999900000000
휴맥스,115160,KOSDAQ,999900000000
앱토크롬,109960,KOSDAQ,999900000000
동방선기,099410,KOSDAQ,999900000000
KS인더스트리,101000,KOSDAQ,999900000000
진매트릭스,109820,KOSDAQ,999900000000
비츠로셀,082920,KOSDAQ,999900000000
한스바이오메드,042520,KOSDAQ,999900000000
NHN벅스,104200,KOSDAQ,999900000000
아이앤씨,052860,KOSDAQ,999900000000
케이엔더블유,105330,KOSDAQ,999900000000
디에스케이,109740,KOSDAQ,999900000000
제넥신,095700,KOSDAQ,999900000000
톱텍,108230,KOSDAQ,999900000000
동국S&C,100130,KOSDAQ,999900000000
에스앤더블류,103230,KOSDAQ,999900000000
컴투스홀딩스,063080,KOSDAQ,999900000000
동일금속,109860,KOSDAQ,999900000000
어보브반도체,102120,KOSDAQ,999900000000
위메이드맥스,101730,KOSDAQ,999900000000
이엔에프테크놀로지,102710,KOSDAQ,999900000000
스맥,099440,KOSDAQ,999900000000
SDN,099220,KOSDAQ,999900000000
한국정밀기계,101680,KOSDAQ,999900000000
흥국,010240,KOSDAQ,999900000000
우림피티에스,101170,KOSDAQ,999900000000
티플랙스,081150,KOSDAQ,999900000000
에스티오,098660,KOSDAQ,999900000000
에이테크솔루션,071670,KOSDAQ,999900000000
에스앤에스텍,101490,KOSDAQ,999900000000
뷰웍스,100120,KOSDAQ,999900000000
코오롱생명과학,102940,KOSDAQ,999900000000
엔시트론,101400,KOSDAQ,999900000000
파인테크닉스,106240,KOSDAQ,999900000000
이수앱지스,086890,KOSDAQ,999900000000
대성파인텍,104040,KOSDAQ,999900000000
유비쿼스홀딩스,078070,KOSDAQ,999900000000
메디톡스,086900,KOSDAQ,999900000000
엠게임,058630,KOSDAQ,999900000000
아이컴포넌트,059100,KOSDAQ,999900000000
HLB생명과학,067630,KOSDAQ,999900000000
이크레더블,092130,KOSDAQ,999900000000
세운메디칼,100700,KOSDAQ,999900000000
마이크로컨텍솔,098120,KOSDAQ,999900000000
이엠앤아이,083470,KOSDAQ,999900000000
아이엠,101390,KOSDAQ,999900000000
웰크론한텍,076080,KOSDAQ,999900000000
하이드로리튬,101670,KOSDAQ,999900000000
슈프리마에이치큐,094840,KOSDAQ,999900000000
서울옥션,063170,KOSDAQ,999900000000
이스트소프트,047560,KOSDAQ,999900000000
크레버스,096240,KOSDAQ,999900000000
월덱스,101160,KOSDAQ,999900000000
쎄트렉아이,099320,KOSDAQ,999900000000
브리지텍,064480,KOSDAQ,999900000000
고영,098460,KOSDAQ,999900000000
조이시티,067000,KOSDAQ,999900000000
우진비앤지,018620,KOSDAQ,999900000000
테스,095610,KOSDAQ,999900000000
예스24,053280,KOSDAQ,999900000000
엘디티,096870,KOSDAQ,999900000000
메타바이오메드,059210,KOSDAQ,999900000000
효성오앤비,097870,KOSDAQ,999900000000
한울소재과학,091440,KOSDAQ,999900000000
에코볼트,097780,KOSDAQ,999900000000
에스코넥,096630,KOSDAQ,999900000000
일신바이오,068330,KOSDAQ,999900000000
